workerid,correct,condition,gameId,selected,orig_trialNum,orig_repNum,matcher_trialNum,matcher_repNum,target,original_pct_correct,message_history,target_history,message,model_logprobs
5096,False,random,x8BXJBHh3RxchPoHv,B,67,5,63,5,E,1.0,"[[{""role"":""describer"",""text"":""quite a large block like figure"",""message_number"":1},{""role"":""describer"",""text"":""solid on the left hand side"",""message_number"":2},{""role"":""matcher"",""text"":""pointing right"",""message_number"":3},{""role"":""describer"",""text"":""yeah kind of one arm to the right"",""message_number"":4},{""role"":""describer"",""text"":""at the top"",""message_number"":5}],[{""role"":""describer"",""text"":""figure skater"",""message_number"":1}]]","[""J"",""I""]","[{""role"":""describer"",""text"":""bunny"",""message_number"":1}]","{'H': -29.010095596313477, 'C': -5.260096073150635, 'B': -6.010096073150635, 'G': -6.760096073150635, 'E': -7.260096073150635, 'A': -8.260095596313477, 'D': -8.510095596313477, 'F': -9.510095596313477, 'K': -16.510095596313477, 'L': -19.760095596313477, 'J': -30.260095596313477, 'I': -32.76009750366211}"
5096,True,random,LzNv7CD7gRuxpk7cQ,A,33,2,64,5,A,1.0,"[[{""role"":""describer"",""text"":""kneeling down both arms out"",""message_number"":1},{""role"":""describer"",""text"":""like an ninger"",""message_number"":2},{""role"":""matcher"",""text"":""facing which ay"",""message_number"":3},{""role"":""describer"",""text"":""right"",""message_number"":4},{""role"":""describer"",""text"":""could have angel wings"",""message_number"":5}],[{""role"":""describer"",""text"":""ghost"",""message_number"":1}],[{""role"":""describer"",""text"":""the head is to the left"",""message_number"":1},{""role"":""describer"",""text"":""quite wide"",""message_number"":2},{""role"":""describer"",""text"":""a small triangle sticking out on the bottom right"",""message_number"":3},{""role"":""describer"",""text"":""like a person doing a lunge"",""message_number"":4},{""role"":""matcher"",""text"":""does it have its arms to the right"",""message_number"":5},{""role"":""matcher"",""text"":""Does it look like a person doing the tango"",""message_number"":6}],[{""role"":""describer"",""text"":""reading a book facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""Man sitting on knees facing right"",""message_number"":1},{""role"":""describer"",""text"":""No arms"",""message_number"":2},{""role"":""matcher"",""text"":""like a gravestone"",""message_number"":3}],[{""role"":""describer"",""text"":""tango dancer"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]]","[""B"",""C"",""G"",""D"",""H"",""G"",""I""]","[{""role"":""describer"",""text"":""looking to the left one leg up pointy face"",""message_number"":1}]","{'E': -0.4980231821537018, 'F': -0.9980231523513794, 'A': -3.748023271560669, 'J': -9.74802303314209, 'H': -10.74802303314209, 'B': -10.99802303314209, 'C': -14.74802303314209, 'D': -14.99802303314209, 'G': -16.248023986816406, 'K': -20.248023986816406, 'I': -20.498023986816406, 'L': -22.998023986816406}"
5096,False,random,22dyGMRgestp8u5Lc,K,51,4,65,5,J,1.0,"[[{""role"":""describer"",""text"":""baby with bow on back of head"",""message_number"":1}],[{""role"":""describer"",""text"":""falling forward, arms out front"",""message_number"":1}],[{""role"":""describer"",""text"":""starting to stand with Bible facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""falling backwards, one leg up"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny ears"",""message_number"":1}],[{""role"":""describer"",""text"":""guy sitting in park, no arms visible, facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""jumping off building to the left arms up"",""message_number"":1}],[{""role"":""describer"",""text"":""priest holding Bible, facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""Guy relaxing in the park facing left arms to side (not visible) knees up"",""message_number"":1}],[{""role"":""describer"",""text"":""priest kneeling with Bible, heel up"",""message_number"":1}]]","[""B"",""I"",""L"",""A"",""E"",""F"",""C"",""D"",""F"",""K""]","[{""role"":""describer"",""text"":""half pot or bowl with triangle on top"",""message_number"":1}]","{'J': -20.50517463684082, 'H': -23.63017463684082, 'G': -5.755175590515137, 'B': -16.50517463684082, 'I': -17.00517463684082, 'A': -19.75517463684082, 'C': -21.38017463684082, 'E': -21.63017463684082, 'L': -22.75517463684082, 'K': -23.50517463684082, 'D': -24.13017463684082, 'F': -27.38017463684082}"
5096,False,random,x8BXJBHh3RxchPoHv,B,38,3,66,5,E,1.0,"[[{""role"":""describer"",""text"":""quite a large block like figure"",""message_number"":1},{""role"":""describer"",""text"":""solid on the left hand side"",""message_number"":2},{""role"":""matcher"",""text"":""pointing right"",""message_number"":3},{""role"":""describer"",""text"":""yeah kind of one arm to the right"",""message_number"":4},{""role"":""describer"",""text"":""at the top"",""message_number"":5}],[{""role"":""describer"",""text"":""figure skater"",""message_number"":1}],[{""role"":""describer"",""text"":""bunny"",""message_number"":1}]]","[""J"",""I"",""E""]","[{""role"":""describer"",""text"":""bunny rabbit"",""message_number"":1}]","{'E': 0.0, 'F': -19.25, 'A': -19.625, 'H': -19.875, 'G': -20.375, 'C': -21.125, 'B': -21.375, 'D': -22.75, 'K': -25.0, 'I': -26.375, 'J': -27.0, 'L': -27.25}"
5096,False,random,zviCQXNM4xWoYTmoY,K,20,1,67,5,J,0.8,"[[{""role"":""describer"",""text"":""leaning backwards with arms up"",""message_number"":1}],[{""role"":""describer"",""text"":""legs out bent in front"",""message_number"":1},{""role"":""describer"",""text"":""sitting"",""message_number"":2}],[{""role"":""describer"",""text"":""bending knees, facing right, arms out in front"",""message_number"":1}],[{""role"":""describer"",""text"":""person sitting facing left with legs out bent in front of them"",""message_number"":1},{""role"":""matcher"",""text"":""I'm not seeing the dog but I keep getting it right!"",""message_number"":2}],[{""role"":""describer"",""text"":""the picture looks like someone kneeling down on the floor and holding their hands out in front of them, feet sticking up behind them, elbows sticking out slightly behind their back"",""message_number"":1},{""role"":""matcher"",""text"":""which way is the square on their head"",""message_number"":2},{""role"":""matcher"",""text"":""is it a diamond"",""message_number"":3},{""role"":""describer"",""text"":""yeah like a diamond"",""message_number"":4}],[{""role"":""describer"",""text"":""the weird shapes again that doesn't look like anything small triangle in bottom right"",""message_number"":1},{""role"":""matcher"",""text"":""Flat bottom"",""message_number"":2},{""role"":""matcher"",""text"":""like a seal balancing a ball on the back of it's head"",""message_number"":3},{""role"":""describer"",""text"":""yeah flat bottom to the left"",""message_number"":4}],[{""role"":""describer"",""text"":""priest facing left arms out"",""message_number"":1}]]","[""C"",""F"",""L"",""F"",""K"",""G"",""D""]","[{""role"":""describer"",""text"":""candle one flat edge on left and top, diamond on top"",""message_number"":1}]","{'I': -28.556921005249023, 'J': -25.306921005249023, 'H': -30.306921005249023, 'A': -3.8069210052490234, 'B': -31.431921005249023, 'E': -6.806921005249023, 'C': -11.556921005249023, 'L': -19.556921005249023, 'K': -20.806921005249023, 'G': -24.306921005249023, 'D': -27.056921005249023, 'F': -31.556921005249023}"
5096,True,random,zviCQXNM4xWoYTmoY,E,5,0,68,5,E,1.0,"[[{""role"":""describer"",""text"":""leaning backwards with arms up"",""message_number"":1}],[{""role"":""describer"",""text"":""legs out bent in front"",""message_number"":1},{""role"":""describer"",""text"":""sitting"",""message_number"":2}],[{""role"":""describer"",""text"":""bending knees, facing right, arms out in front"",""message_number"":1}],[{""role"":""describer"",""text"":""person sitting facing left with legs out bent in front of them"",""message_number"":1},{""role"":""matcher"",""text"":""I'm not seeing the dog but I keep getting it right!"",""message_number"":2}],[{""role"":""describer"",""text"":""the picture looks like someone kneeling down on the floor and holding their hands out in front of them, feet sticking up behind them, elbows sticking out slightly behind their back"",""message_number"":1},{""role"":""matcher"",""text"":""which way is the square on their head"",""message_number"":2},{""role"":""matcher"",""text"":""is it a diamond"",""message_number"":3},{""role"":""describer"",""text"":""yeah like a diamond"",""message_number"":4}],[{""role"":""describer"",""text"":""the weird shapes again that doesn't look like anything small triangle in bottom right"",""message_number"":1},{""role"":""matcher"",""text"":""Flat bottom"",""message_number"":2},{""role"":""matcher"",""text"":""like a seal balancing a ball on the back of it's head"",""message_number"":3},{""role"":""describer"",""text"":""yeah flat bottom to the left"",""message_number"":4}],[{""role"":""describer"",""text"":""priest facing left arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""candle one flat edge on left and top, diamond on top"",""message_number"":1}]]","[""C"",""F"",""L"",""F"",""K"",""G"",""D"",""J""]","[{""role"":""describer"",""text"":""two triangles on the head"",""message_number"":1},{""role"":""matcher"",""text"":""Triangle body too"",""message_number"":2},{""role"":""matcher"",""text"":""looks like a bunny"",""message_number"":3},{""role"":""describer"",""text"":""body is triangle"",""message_number"":4},{""role"":""matcher"",""text"":""lightning bolt base"",""message_number"":5},{""role"":""describer"",""text"":""body looks like a mountain"",""message_number"":6},{""role"":""matcher"",""text"":""yes like a triangle"",""message_number"":7},{""role"":""matcher"",""text"":""Small triangle for feet"",""message_number"":8}]","{'H': -25.930490493774414, 'I': -23.805490493774414, 'E': -27.805490493774414, 'B': -25.805490493774414, 'A': -27.680490493774414, 'C': -9.680490493774414, 'L': -15.180490493774414, 'K': -18.430490493774414, 'J': -21.305490493774414, 'D': -25.930490493774414, 'G': -26.305490493774414, 'F': -27.930490493774414}"
5096,False,random,zviCQXNM4xWoYTmoY,L,16,1,69,5,K,1.0,"[[{""role"":""describer"",""text"":""leaning backwards with arms up"",""message_number"":1}],[{""role"":""describer"",""text"":""legs out bent in front"",""message_number"":1},{""role"":""describer"",""text"":""sitting"",""message_number"":2}],[{""role"":""describer"",""text"":""bending knees, facing right, arms out in front"",""message_number"":1}],[{""role"":""describer"",""text"":""person sitting facing left with legs out bent in front of them"",""message_number"":1},{""role"":""matcher"",""text"":""I'm not seeing the dog but I keep getting it right!"",""message_number"":2}],[{""role"":""describer"",""text"":""the picture looks like someone kneeling down on the floor and holding their hands out in front of them, feet sticking up behind them, elbows sticking out slightly behind their back"",""message_number"":1},{""role"":""matcher"",""text"":""which way is the square on their head"",""message_number"":2},{""role"":""matcher"",""text"":""is it a diamond"",""message_number"":3},{""role"":""describer"",""text"":""yeah like a diamond"",""message_number"":4}],[{""role"":""describer"",""text"":""the weird shapes again that doesn't look like anything small triangle in bottom right"",""message_number"":1},{""role"":""matcher"",""text"":""Flat bottom"",""message_number"":2},{""role"":""matcher"",""text"":""like a seal balancing a ball on the back of it's head"",""message_number"":3},{""role"":""describer"",""text"":""yeah flat bottom to the left"",""message_number"":4}],[{""role"":""describer"",""text"":""priest facing left arms out"",""message_number"":1}],[{""role"":""describer"",""text"":""candle one flat edge on left and top, diamond on top"",""message_number"":1}],[{""role"":""describer"",""text"":""two triangles on the head"",""message_number"":1},{""role"":""matcher"",""text"":""Triangle body too"",""message_number"":2},{""role"":""matcher"",""text"":""looks like a bunny"",""message_number"":3},{""role"":""describer"",""text"":""body is triangle"",""message_number"":4},{""role"":""matcher"",""text"":""lightning bolt base"",""message_number"":5},{""role"":""describer"",""text"":""body looks like a mountain"",""message_number"":6},{""role"":""matcher"",""text"":""yes like a triangle"",""message_number"":7},{""role"":""matcher"",""text"":""Small triangle for feet"",""message_number"":8}]]","[""C"",""F"",""L"",""F"",""K"",""G"",""D"",""J"",""E""]","[{""role"":""describer"",""text"":""person kneeling on the floor with feet sticking up behind them, arms out in front Facing right"",""message_number"":1},{""role"":""describer"",""text"":""think it was the first one we did"",""message_number"":2}]","{'K': -24.875, 'L': -14.000000953674316, 'A': -19.75, 'H': -19.875, 'I': -20.375, 'C': -20.5, 'G': -21.25, 'B': -22.375, 'E': -22.625, 'J': -22.75, 'F': -23.625, 'D': -25.5}"
5096,False,random,BTbGhXZvjdSFubTBg,F,45,3,70,5,H,1.0,"[[{""role"":""describer"",""text"":""kneeling with feet up and arms out"",""message_number"":1},{""role"":""describer"",""text"":""head up"",""message_number"":2},{""role"":""matcher"",""text"":""beggar"",""message_number"":3},{""role"":""matcher"",""text"":""Triangle arms"",""message_number"":4},{""role"":""matcher"",""text"":""Looks like he has a hoodie"",""message_number"":5},{""role"":""matcher"",""text"":""Looks like a monk beggar :P"",""message_number"":6}],[{""role"":""describer"",""text"":""puking a triangle"",""message_number"":1}],[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}],[{""role"":""describer"",""text"":""the beggar"",""message_number"":1}],[{""role"":""describer"",""text"":""the ice skating one"",""message_number"":1}],[{""role"":""describer"",""text"":""zombie"",""message_number"":1}],[{""role"":""describer"",""text"":""sitting no arms and legs to one side I will call them Kevin"",""message_number"":1},{""role"":""matcher"",""text"":""<3 Kevin"",""message_number"":2},{""role"":""matcher"",""text"":""bb kevin"",""message_number"":3}],[{""role"":""describer"",""text"":""s shape guy"",""message_number"":1}]]","[""K"",""B"",""I"",""K"",""I"",""A"",""H"",""L""]","[{""role"":""describer"",""text"":""sitting down with no arms legs to one side"",""message_number"":1}]","{'H': 0.0, 'G': -22.125, 'F': -22.375, 'J': -23.0, 'E': -23.5, 'I': -24.25, 'L': -24.375, 'C': -24.5, 'D': -24.75, 'A': -24.875, 'K': -25.125, 'B': -26.25}"
5096,False,random,GWCD2NGoiA2n5Wh2i,A,62,5,71,5,J,1.0,"[[{""role"":""matcher"",""text"":""Radioactive"",""message_number"":1},{""role"":""describer"",""text"":""minnesota! lemme know if you need more, can't remember if we settled on this description"",""message_number"":2}],[{""role"":""describer"",""text"":""guy sitting', facing the left, legs out, head tilted a bit forward"",""message_number"":1}],[{""role"":""describer"",""text"":""my bad guys! anyway this one looks a bit like a guy dancing, both legs to the left, one on the ground and one in the area"",""message_number"":1},{""role"":""matcher"",""text"":""head tilted back"",""message_number"":2},{""role"":""describer"",""text"":""\""head\"" diamond to the right, tilted back for sure"",""message_number"":3},{""role"":""matcher"",""text"":""one foot higher than the other"",""message_number"":4},{""role"":""describer"",""text"":""yup! pretty distinct feet legs"",""message_number"":5}],[{""role"":""matcher"",""text"":""radioactive"",""message_number"":1},{""role"":""describer"",""text"":""bean body for this one"",""message_number"":2},{""role"":""matcher"",""text"":""Johnny 5 is a robot that comes alive It's a story as old as time"",""message_number"":3}],[{""role"":""matcher"",""text"":""we should take notes Bunny ears, ice skater, etc heh"",""message_number"":1},{""role"":""describer"",""text"":""the one i thought looked radioactive, haha there is a little distinct triangle at the bottom right"",""message_number"":2},{""role"":""describer"",""text"":""bottom left!!!"",""message_number"":3}],[{""role"":""describer"",""text"":""ohh man i biffed the last one okay, this guy totally looks like a speaker standing at a podium"",""message_number"":1},{""role"":""describer"",""text"":""holding a book, maybe wearing a robe"",""message_number"":2},{""role"":""matcher"",""text"":""are his arms on the left side of the body"",""message_number"":3},{""role"":""matcher"",""text"":""Book to the left feet to the left"",""message_number"":4},{""role"":""describer"",""text"":""feet to the left, book to the left"",""message_number"":5},{""role"":""matcher"",""text"":""which way is he facing"",""message_number"":6},{""role"":""matcher"",""text"":""does it look like he's holding an upside down hat"",""message_number"":7},{""role"":""describer"",""text"":""facing the left i wouldn't say he's wearing a hat"",""message_number"":8}],[{""role"":""matcher"",""text"":""Podium Guy"",""message_number"":1},{""role"":""describer"",""text"":""kneeling man, facing right, holding a book"",""message_number"":2}],[{""role"":""matcher"",""text"":""Ice Skater"",""message_number"":1},{""role"":""describer"",""text"":""dancing guy for this round!"",""message_number"":2}],[{""role"":""describer"",""text"":""this guy looks like he's doing a high kick to the right"",""message_number"":1},{""role"":""describer"",""text"":""body leaning to the left"",""message_number"":2},{""role"":""describer"",""text"":""weird double triangle body haha"",""message_number"":3},{""role"":""matcher"",""text"":""hmm with his 'robe' draping the ground low and to the left"",""message_number"":4},{""role"":""describer"",""text"":""like, standing on one leg, with another leg outstretched to the right"",""message_number"":5},{""role"":""matcher"",""text"":""like an ice skater"",""message_number"":6},{""role"":""describer"",""text"":""i wouldn't call what he's wearing a robe"",""message_number"":7},{""role"":""describer"",""text"":""yeah ice skater is a good description!"",""message_number"":8},{""role"":""matcher"",""text"":""beak looking thing to left"",""message_number"":9},{""role"":""matcher"",""text"":""2 pointy triangles on left"",""message_number"":10},{""role"":""matcher"",""text"":""under head"",""message_number"":11},{""role"":""describer"",""text"":""yup yup two pointy triangles facing left, with a head, one leg down and one to the right"",""message_number"":12}]]","[""J"",""F"",""A"",""H"",""B"",""D"",""L"",""A"",""I""]","[{""role"":""matcher"",""text"":""Dancing man"",""message_number"":1},{""role"":""describer"",""text"":""minnesota for this round!"",""message_number"":2}]","{'J': -22.5, 'C': -18.875, 'K': -19.0, 'G': -19.375, 'E': -20.375, 'F': -21.625, 'B': -22.125, 'H': -22.25, 'A': -22.75, 'I': -24.25, 'D': -24.875, 'L': -25.0}"
4992,True,random,MDLyuv29jevaGLSeT,D,68,5,0,0,D,1.0,[],[],"[{""role"":""describer"",""text"":""Standing facing left arms extended in front"",""message_number"":1}]","{'B': -0.030295170843601227, 'A': -3.5302951335906982, 'C': -7.530295372009277, 'D': -14.780295372009277, 'E': -20.53029441833496, 'F': -25.53029441833496, 'H': -26.28029441833496, 'G': -26.28029441833496, 'I': -31.53029441833496, 'J': -33.530296325683594, 'L': -34.030296325683594, 'K': -37.030296325683594}"
4992,False,random,LzNv7CD7gRuxpk7cQ,F,34,2,1,0,E,1.0,[],[],"[{""role"":""describer"",""text"":""indian"",""message_number"":1}]","{'B': -0.9744580984115601, 'A': -0.47445809841156006, 'C': -9.224457740783691, 'D': -11.974457740783691, 'E': -13.474457740783691, 'G': -18.224458694458008, 'H': -18.474458694458008, 'F': -21.224458694458008, 'I': -24.474458694458008, 'J': -27.474458694458008, 'L': -29.974458694458008, 'K': -30.224458694458008}"
4992,False,random,MEJ8y7jRW4947MPrH,C,69,5,2,0,B,1.0,[],[],"[{""role"":""describer"",""text"":""wings boy"",""message_number"":1}]","{'B': -0.551689624786377, 'A': -1.551689624786377, 'C': -10.301689147949219, 'D': -13.801689147949219, 'E': -22.55168914794922, 'G': -24.05168914794922, 'H': -25.05168914794922, 'F': -27.05168914794922, 'I': -28.55168914794922, 'J': -34.05168914794922, 'L': -35.55168914794922, 'K': -37.30168914794922}"
4992,True,random,Z2WAkYpWiXwuGcdME,D,17,1,3,0,D,1.0,[],[],"[{""role"":""describer"",""text"":""reading letter guy"",""message_number"":1}]","{'B': -0.4810439348220825, 'A': -0.9810439348220825, 'C': -10.481043815612793, 'D': -14.481043815612793, 'E': -20.98104476928711, 'G': -23.98104476928711, 'H': -24.73104476928711, 'F': -25.23104476928711, 'I': -28.23104476928711, 'L': -33.48104476928711, 'J': -35.48104476928711, 'K': -36.98104476928711}"
4992,False,random,x8BXJBHh3RxchPoHv,I,69,5,4,0,A,1.0,[],[],"[{""role"":""describer"",""text"":""dangling"",""message_number"":1}]","{'B': -0.004890622571110725, 'A': -6.504890441894531, 'C': -7.004890441894531, 'D': -12.004890441894531, 'E': -15.504890441894531, 'G': -15.754890441894531, 'H': -16.25489044189453, 'F': -17.25489044189453, 'I': -24.75489044189453, 'L': -26.25489044189453, 'J': -27.50489044189453, 'K': -27.75489044189453}"
4992,True,random,MEJ8y7jRW4947MPrH,G,58,4,5,0,G,1.0,"[[{""role"":""describer"",""text"":""wings boy"",""message_number"":1}]]","[""B""]","[{""role"":""describer"",""text"":""legs dragging on floor to left"",""message_number"":1},{""role"":""matcher"",""text"":""dancer"",""message_number"":2},{""role"":""matcher"",""text"":""dancer"",""message_number"":3},{""role"":""describer"",""text"":""two arms to right"",""message_number"":4},{""role"":""matcher"",""text"":""dancer"",""message_number"":5}]","{'A': -0.13969920575618744, 'D': -2.3896992206573486, 'B': -3.6396992206573486, 'C': -4.3896989822387695, 'E': -9.88969898223877, 'F': -12.13969898223877, 'G': -13.38969898223877, 'H': -14.13969898223877, 'J': -23.139699935913086, 'I': -23.639699935913086, 'K': -29.139699935913086, 'L': -29.764699935913086}"
4992,True,random,22dyGMRgestp8u5Lc,J,18,1,6,0,J,1.0,[],[],"[{""role"":""describer"",""text"":""Half a pot with triangle on top"",""message_number"":1}]","{'B': -0.7081488966941833, 'A': -0.7081488966941833, 'C': -4.208148956298828, 'D': -11.458148956298828, 'E': -20.958148956298828, 'G': -23.708148956298828, 'H': -23.958148956298828, 'F': -26.458148956298828, 'I': -30.458148956298828, 'J': -32.95814895629883, 'L': -33.95814895629883, 'K': -34.70814895629883}"
4992,True,random,GWCD2NGoiA2n5Wh2i,H,56,4,7,0,H,1.0,[],[],"[{""role"":""describer"",""text"":""you guys are doing' great :) bean body for this one"",""message_number"":1}]","{'B': -0.016562586650252342, 'A': -4.516562461853027, 'C': -6.516562461853027, 'D': -14.516562461853027, 'E': -20.516563415527344, 'G': -24.516563415527344, 'H': -26.516563415527344, 'F': -27.016563415527344, 'I': -32.766563415527344, 'L': -35.266563415527344, 'J': -38.516563415527344, 'K': -39.766563415527344}"
4992,False,random,zviCQXNM4xWoYTmoY,J,6,0,8,0,G,1.0,[],[],"[{""role"":""describer"",""text"":""erm like lots of weird shapes Doesn't look like anything"",""message_number"":1},{""role"":""matcher"",""text"":""Small triangle in bottom right"",""message_number"":2},{""role"":""describer"",""text"":""flat base bottom left, diamond near the top, small triangle bottom right"",""message_number"":3}]","{'A': -37.458587646484375, 'B': -1.7085859775543213, 'C': -4.958585739135742, 'D': -9.208585739135742, 'E': -21.958585739135742, 'H': -28.708585739135742, 'G': -29.958585739135742, 'F': -30.958585739135742, 'I': -33.458587646484375, 'L': -36.458587646484375, 'J': -36.708587646484375, 'K': -39.083587646484375}"
4992,False,random,x8BXJBHh3RxchPoHv,G,25,2,9,0,A,1.0,"[[{""role"":""describer"",""text"":""dangling"",""message_number"":1}]]","[""A""]","[{""role"":""describer"",""text"":""person hanging off ledge"",""message_number"":1}]","{'A': -26.00000762939453, 'B': -12.000006675720215, 'C': -14.500006675720215, 'D': -15.250006675720215, 'E': -16.12500762939453, 'F': -18.25000762939453, 'G': -18.62500762939453, 'H': -19.37500762939453, 'J': -24.00000762939453, 'I': -25.00000762939453, 'K': -26.62500762939453, 'L': -26.87500762939453}"
4992,True,random,MDLyuv29jevaGLSeT,K,37,3,10,0,K,1.0,"[[{""role"":""describer"",""text"":""Standing facing left arms extended in front"",""message_number"":1}]]","[""D""]","[{""role"":""describer"",""text"":""Praying on knees facing right"",""message_number"":1}]","{'C': -27.268390655517578, 'B': -4.518391132354736, 'E': -5.018391132354736, 'A': -7.268391132354736, 'F': -12.518390655517578, 'G': -15.018390655517578, 'D': -17.018390655517578, 'H': -19.518390655517578, 'J': -24.518390655517578, 'I': -24.893390655517578, 'L': -26.143390655517578, 'K': -27.518390655517578}"
4992,True,random,LzNv7CD7gRuxpk7cQ,B,31,2,11,0,B,1.0,"[[{""role"":""describer"",""text"":""indian"",""message_number"":1}]]","[""E""]","[{""role"":""describer"",""text"":""kneeling down both arms out"",""message_number"":1},{""role"":""describer"",""text"":""like an ninger"",""message_number"":2},{""role"":""matcher"",""text"":""facing which ay"",""message_number"":3},{""role"":""describer"",""text"":""right"",""message_number"":4},{""role"":""describer"",""text"":""could have angel wings"",""message_number"":5}]","{'A': -0.38585877418518066, 'C': -1.3858587741851807, 'B': -3.1358587741851807, 'D': -3.6358587741851807, 'G': -9.135858535766602, 'F': -9.385858535766602, 'H': -11.635858535766602, 'E': -14.885858535766602, 'J': -21.3858585357666, 'I': -23.8858585357666, 'K': -24.1358585357666, 'L': -25.6358585357666}"
4992,True,random,rSMFkjhskBteiyQMB,F,63,5,12,1,F,1.0,[],[],"[{""role"":""describer"",""text"":""sad man knee up"",""message_number"":1}]","{'B': -0.002554608043283224, 'A': -6.502554416656494, 'C': -8.002554893493652, 'D': -11.752554893493652, 'E': -18.002553939819336, 'F': -23.502553939819336, 'G': -23.502553939819336, 'H': -25.002553939819336, 'I': -27.252553939819336, 'L': -32.25255584716797, 'J': -32.50255584716797, 'K': -35.75255584716797}"
4992,False,random,22dyGMRgestp8u5Lc,I,52,4,13,1,A,1.0,"[[{""role"":""describer"",""text"":""Half a pot with triangle on top"",""message_number"":1}]]","[""J""]","[{""role"":""describer"",""text"":""falling backward (sorry) facing left with arms up one leg out"",""message_number"":1}]","{'G': -4.026544094085693, 'C': -1.276544213294983, 'B': -1.526544213294983, 'E': -1.776544213294983, 'D': -1.776544213294983, 'A': -2.5265440940856934, 'H': -3.2765440940856934, 'F': -3.5265440940856934, 'I': -8.026544570922852, 'K': -11.776544570922852, 'L': -14.026544570922852, 'J': -18.65154457092285}"
4992,True,random,MEJ8y7jRW4947MPrH,L,51,4,14,1,L,1.0,"[[{""role"":""describer"",""text"":""wings boy"",""message_number"":1}],[{""role"":""describer"",""text"":""legs dragging on floor to left"",""message_number"":1},{""role"":""matcher"",""text"":""dancer"",""message_number"":2},{""role"":""matcher"",""text"":""dancer"",""message_number"":3},{""role"":""describer"",""text"":""two arms to right"",""message_number"":4},{""role"":""matcher"",""text"":""dancer"",""message_number"":5}]]","[""B"",""G""]","[{""role"":""describer"",""text"":""server girl (no feet)"",""message_number"":1},{""role"":""matcher"",""text"":""kneeling down"",""message_number"":2},{""role"":""matcher"",""text"":""squat guy"",""message_number"":3},{""role"":""matcher"",""text"":""squat guy"",""message_number"":4},{""role"":""matcher"",""text"":""arms out"",""message_number"":5},{""role"":""matcher"",""text"":""squat guy"",""message_number"":6},{""role"":""describer"",""text"":""bent knees but not kneeling"",""message_number"":7},{""role"":""matcher"",""text"":""squat guy"",""message_number"":8},{""role"":""describer"",""text"":""tray to right"",""message_number"":9},{""role"":""matcher"",""text"":""yea its squat guy"",""message_number"":10}]","{'F': -25.262775421142578, 'E': -2.1377758979797363, 'H': -4.637775897979736, 'D': -7.387775897979736, 'C': -7.637775897979736, 'A': -11.887775421142578, 'I': -13.387775421142578, 'G': -13.887775421142578, 'J': -16.887775421142578, 'B': -17.887775421142578, 'K': -21.137775421142578, 'L': -26.012775421142578}"
4992,True,random,Z2WAkYpWiXwuGcdME,J,49,4,15,1,J,1.0,"[[{""role"":""describer"",""text"":""reading letter guy"",""message_number"":1}]]","[""D""]","[{""role"":""describer"",""text"":""rectangle"",""message_number"":1}]","{'A': -30.50129508972168, 'B': -6.7512946128845215, 'C': -9.001294136047363, 'E': -14.001294136047363, 'D': -15.251294136047363, 'F': -17.75129508972168, 'G': -17.75129508972168, 'H': -19.50129508972168, 'J': -25.00129508972168, 'I': -26.50129508972168, 'K': -29.12629508972168, 'L': -31.62629508972168}"
4992,True,random,x8BXJBHh3RxchPoHv,K,8,0,16,1,K,1.0,"[[{""role"":""describer"",""text"":""dangling"",""message_number"":1}],[{""role"":""describer"",""text"":""person hanging off ledge"",""message_number"":1}]]","[""A"",""A""]","[{""role"":""describer"",""text"":""ah, maybe this is the similar one to last time"",""message_number"":1},{""role"":""describer"",""text"":""kneeling"",""message_number"":2},{""role"":""describer"",""text"":""feet up behind"",""message_number"":3},{""role"":""describer"",""text"":""hand pointing to the right"",""message_number"":4}]","{'A': -29.00655174255371, 'B': -5.506551265716553, 'C': -6.256551265716553, 'D': -7.506551265716553, 'E': -13.006550788879395, 'F': -18.00655174255371, 'G': -18.75655174255371, 'H': -22.25655174255371, 'J': -25.63155174255371, 'I': -27.25655174255371, 'K': -28.00655174255371, 'L': -30.13155174255371}"
4992,True,random,rSMFkjhskBteiyQMB,F,56,4,17,1,F,1.0,"[[{""role"":""describer"",""text"":""sad man knee up"",""message_number"":1}]]","[""F""]","[{""role"":""describer"",""text"":""depressed man bent knee"",""message_number"":1}]","{'F': -26.5, 'G': -16.375, 'A': -17.625, 'E': -18.125, 'B': -18.5, 'C': -19.125, 'D': -19.5, 'H': -20.0, 'I': -23.75, 'J': -24.5, 'L': -26.5, 'K': -27.25}"
