workerid,correct,condition,gameId,selected,orig_trialNum,orig_repNum,matcher_trialNum,matcher_repNum,target,original_pct_correct,message_history,target_history,message,model_logprobs
5104,False,random,LzNv7CD7gRuxpk7cQ,B,38,3,62,5,K,1.0,"[[{""role"":""describer"",""text"":""book reader facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""Man sitting on chair facing right"",""message_number"":1},{""role"":""describer"",""text"":""chair is a parallelogram"",""message_number"":2},{""role"":""describer"",""text"":""arms facing right"",""message_number"":3}],[{""role"":""describer"",""text"":""like someone dancing"",""message_number"":1},{""role"":""describer"",""text"":""with one foot on the ground and one up a little"",""message_number"":2},{""role"":""describer"",""text"":""facing left"",""message_number"":3},{""role"":""matcher"",""text"":""is there a square to the right"",""message_number"":4},{""role"":""describer"",""text"":""like a head yes"",""message_number"":5},{""role"":""describer"",""text"":""like they are kind of leaning back"",""message_number"":6},{""role"":""matcher"",""text"":""two arms to the left"",""message_number"":7},{""role"":""matcher"",""text"":""is there foot sticking out t the right"",""message_number"":8},{""role"":""describer"",""text"":""foot sticking out a little to the left"",""message_number"":9}]]","[""D"",""L"",""A""]","[{""role"":""describer"",""text"":""choir boy sat on a right angled triangle"",""message_number"":1}]","{'G': -2.8752827644348145, 'C': -2.1252827644348145, 'B': -2.2502827644348145, 'D': -2.5002827644348145, 'E': -2.5002827644348145, 'A': -2.7502827644348145, 'F': -2.7502827644348145, 'H': -2.7502827644348145, 'J': -2.8752827644348145, 'I': -3.1252827644348145, 'K': -3.1252827644348145, 'L': -3.1252827644348145}"
5104,True,random,rSMFkjhskBteiyQMB,I,69,5,63,5,I,1.0,"[[{""role"":""describer"",""text"":""sad man knee up"",""message_number"":1}],[{""role"":""describer"",""text"":""dancing man"",""message_number"":1},{""role"":""describer"",""text"":""two heads"",""message_number"":2}],[{""role"":""describer"",""text"":""dancing man"",""message_number"":1}],[{""role"":""describer"",""text"":""dog"",""message_number"":1}],[{""role"":""describer"",""text"":""the baby i"",""message_number"":1}]]","[""F"",""A"",""A"",""G"",""H""]","[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]","{'D': -2.017876625061035, 'A': -1.8928765058517456, 'B': -1.8928765058517456, 'C': -2.142876625061035, 'F': -2.142876625061035, 'E': -2.267876625061035, 'J': -3.017876625061035, 'H': -3.142876625061035, 'I': -3.142876625061035, 'G': -3.642876625061035, 'K': -4.142876625061035, 'L': -4.142876625061035}"
5104,True,random,x8BXJBHh3RxchPoHv,D,22,1,64,5,D,1.0,"[[{""role"":""describer"",""text"":""sermon"",""message_number"":1}],[{""role"":""describer"",""text"":""praying right edge of triangle behind"",""message_number"":1}],[{""role"":""describer"",""text"":""blocky body"",""message_number"":1}],[{""role"":""describer"",""text"":""ghost"",""message_number"":1}],[{""role"":""describer"",""text"":""facing left knees up"",""message_number"":1}],[{""role"":""describer"",""text"":""dancer"",""message_number"":1}],[{""role"":""describer"",""text"":""it's like a man sitting on the ground"",""message_number"":1},{""role"":""describer"",""text"":""he is facing to the left of the screen"",""message_number"":2},{""role"":""matcher"",""text"":""are his knees up"",""message_number"":3}],[{""role"":""describer"",""text"":""bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""the person hanging off something"",""message_number"":1},{""role"":""describer"",""text"":""dangly legs"",""message_number"":2},{""role"":""describer"",""text"":""left foot higher than the other"",""message_number"":3}],[{""role"":""describer"",""text"":""kneeling facing right"",""message_number"":1}],[{""role"":""describer"",""text"":""dancing emoji"",""message_number"":1}],[{""role"":""describer"",""text"":""figure skater"",""message_number"":1}]]","[""D"",""K"",""J"",""C"",""F"",""G"",""F"",""E"",""A"",""K"",""G"",""I""]","[{""role"":""describer"",""text"":""person giving a sermon"",""message_number"":1},{""role"":""describer"",""text"":""facing left"",""message_number"":2}]","{'D': -0.3749493956565857, 'B': -2.6249494552612305, 'H': -2.6249494552612305, 'F': -3.3749494552612305, 'J': -3.3749494552612305, 'C': -3.7499494552612305, 'K': -3.7499494552612305, 'A': -3.8749494552612305, 'L': -4.4999494552612305, 'E': -5.1249494552612305, 'I': -5.7499494552612305, 'G': -5.8749494552612305}"
5104,True,random,GWCD2NGoiA2n5Wh2i,H,20,1,65,5,H,1.0,"[[{""role"":""matcher"",""text"":""Podium You guys don't need me anymore"",""message_number"":1},{""role"":""describer"",""text"":""kneeling man in a robe, facing right"",""message_number"":2},{""role"":""describer"",""text"":""keep it up repi, i think it helps as long as you go first!"",""message_number"":3}],[{""role"":""matcher"",""text"":""Podium Guy"",""message_number"":1},{""role"":""describer"",""text"":""kneeling man, facing right, holding a book"",""message_number"":2}],[{""role"":""describer"",""text"":""guy sitting', facing the left, legs out, head tilted a bit forward"",""message_number"":1}],[{""role"":""matcher"",""text"":""Ice skater"",""message_number"":1},{""role"":""matcher"",""text"":""almost did it again ha"",""message_number"":2},{""role"":""describer"",""text"":""radioactive man"",""message_number"":3},{""role"":""describer"",""text"":""(not fall out boy )"",""message_number"":4}],[{""role"":""matcher"",""text"":""Sitting man"",""message_number"":1},{""role"":""describer"",""text"":""this one is the ice skater! one leg up and pointing to the right, one on the ground with foot pointing to the left"",""message_number"":2}],[{""role"":""describer"",""text"":""this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left"",""message_number"":1},{""role"":""describer"",""text"":""parallelogram (i think ) shaped body"",""message_number"":2},{""role"":""matcher"",""text"":""hahaha, I think that's what I was referring to as 'fainting man falling backwards'"",""message_number"":3}],[{""role"":""matcher"",""text"":""Have we had the guy kneeling with his hands outstretched yet"",""message_number"":1},{""role"":""describer"",""text"":""hmm this one has a diamond head, with another diamond directly beneath triangle to the right below that"",""message_number"":2},{""role"":""describer"",""text"":""has a triangle pointing directly up to the left"",""message_number"":3}],[{""role"":""matcher"",""text"":""dancing man"",""message_number"":1},{""role"":""describer"",""text"":""radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right"",""message_number"":2},{""role"":""matcher"",""text"":""diamond head above two separate triangles"",""message_number"":3},{""role"":""matcher"",""text"":""radioactive is a good description diamond on back of neck right side"",""message_number"":4}],[{""role"":""matcher"",""text"":""I'd be depressed if I had a triangle on my butt too"",""message_number"":1},{""role"":""matcher"",""text"":""I now know which one 'bummed man' is, but I really don't see 'bummed man' when I see that"",""message_number"":2},{""role"":""describer"",""text"":""dancing man for this one!"",""message_number"":3}]]","[""L"",""L"",""F"",""B"",""I"",""C"",""K"",""B"",""A""]","[{""role"":""describer"",""text"":""bean body!!"",""message_number"":1}]","{'A': -2.21856951713562, 'D': -2.21856951713562, 'E': -2.46856951713562, 'J': -2.46856951713562, 'H': -2.59356951713562, 'B': -2.71856951713562, 'C': -2.71856951713562, 'G': -2.71856951713562, 'F': -2.84356951713562, 'K': -3.09356951713562, 'L': -3.09356951713562, 'I': -3.46856951713562}"
5104,False,random,Z2WAkYpWiXwuGcdME,I,14,1,66,5,K,1.0,"[[{""role"":""describer"",""text"":""karate kick one"",""message_number"":1}],[{""role"":""describer"",""text"":""large rectangle"",""message_number"":1}],[{""role"":""describer"",""text"":""limbles"",""message_number"":1}]]","[""I"",""J"",""H""]","[{""role"":""describer"",""text"":""begging with triangle on back"",""message_number"":1}]","{'F': -2.334990978240967, 'B': -1.9599909782409668, 'D': -1.9599909782409668, 'A': -2.084990978240967, 'C': -2.084990978240967, 'E': -2.334990978240967, 'G': -2.459990978240967, 'I': -3.334990978240967, 'K': -3.334990978240967, 'H': -3.709990978240967, 'L': -3.709990978240967, 'J': -4.334990978240967}"
5104,False,random,LzNv7CD7gRuxpk7cQ,J,34,2,67,5,E,1.0,"[[{""role"":""describer"",""text"":""book reader facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""Man sitting on chair facing right"",""message_number"":1},{""role"":""describer"",""text"":""chair is a parallelogram"",""message_number"":2},{""role"":""describer"",""text"":""arms facing right"",""message_number"":3}],[{""role"":""describer"",""text"":""like someone dancing"",""message_number"":1},{""role"":""describer"",""text"":""with one foot on the ground and one up a little"",""message_number"":2},{""role"":""describer"",""text"":""facing left"",""message_number"":3},{""role"":""matcher"",""text"":""is there a square to the right"",""message_number"":4},{""role"":""describer"",""text"":""like a head yes"",""message_number"":5},{""role"":""describer"",""text"":""like they are kind of leaning back"",""message_number"":6},{""role"":""matcher"",""text"":""two arms to the left"",""message_number"":7},{""role"":""matcher"",""text"":""is there foot sticking out t the right"",""message_number"":8},{""role"":""describer"",""text"":""foot sticking out a little to the left"",""message_number"":9}],[{""role"":""describer"",""text"":""choir boy sat on a right angled triangle"",""message_number"":1}]]","[""D"",""L"",""A"",""K""]","[{""role"":""describer"",""text"":""indian"",""message_number"":1}]","{'E': -2.6807878017425537, 'C': -2.4307878017425537, 'B': -2.5557878017425537, 'H': -2.5557878017425537, 'D': -2.6807878017425537, 'G': -2.6807878017425537, 'F': -2.8057878017425537, 'A': -2.9307878017425537, 'I': -2.9307878017425537, 'J': -2.9307878017425537, 'L': -3.4307878017425537, 'K': -3.6807878017425537}"
5104,True,random,zviCQXNM4xWoYTmoY,D,27,2,68,5,D,1.0,"[[{""role"":""describer"",""text"":""I guess it looks like a dog sitting down, with a big pointy face, a diamond on it's head and a triangle on the back of it's head"",""message_number"":1},{""role"":""describer"",""text"":""Hard to describe"",""message_number"":2},{""role"":""matcher"",""text"":""is the base like a lightning bolt"",""message_number"":3},{""role"":""matcher"",""text"":""or is it a backwards l shape"",""message_number"":4},{""role"":""describer"",""text"":""the main body isn't a clear shape, but the diamond and triangle on the top are clear"",""message_number"":5}],[{""role"":""describer"",""text"":""bunny"",""message_number"":1}],[{""role"":""describer"",""text"":""diamond and triangle near the top, the rest is one big shape"",""message_number"":1},{""role"":""matcher"",""text"":""the dog"",""message_number"":2},{""role"":""matcher"",""text"":""Small triangle in bottom left"",""message_number"":3},{""role"":""matcher"",""text"":""body with no arms and legs"",""message_number"":4},{""role"":""matcher"",""text"":""candle"",""message_number"":5},{""role"":""matcher"",""text"":""person kneeling down making a star shape with their arms out"",""message_number"":6}]]","[""B"",""E"",""B""]","[{""role"":""describer"",""text"":""priest"",""message_number"":1}]","{'D': -1.6236541271209717, 'A': -1.3736541271209717, 'C': -1.8736541271209717, 'B': -2.3736541271209717, 'F': -2.4986541271209717, 'E': -2.7486541271209717, 'G': -2.8736541271209717, 'H': -2.9986541271209717, 'I': -4.123654365539551, 'J': -4.123654365539551, 'K': -4.873654365539551, 'L': -5.748654365539551}"
5104,True,random,Z2WAkYpWiXwuGcdME,H,52,4,69,5,H,1.0,"[[{""role"":""describer"",""text"":""karate kick one"",""message_number"":1}],[{""role"":""describer"",""text"":""large rectangle"",""message_number"":1}],[{""role"":""describer"",""text"":""limbles"",""message_number"":1}],[{""role"":""describer"",""text"":""begging with triangle on back"",""message_number"":1}]]","[""I"",""J"",""H"",""K""]","[{""role"":""describer"",""text"":""limbless"",""message_number"":1}]","{'F': -3.8914480209350586, 'H': -0.2664479613304138, 'I': -3.2664480209350586, 'G': -3.3914480209350586, 'J': -3.7664480209350586, 'D': -3.8914480209350586, 'B': -4.016448020935059, 'A': -4.266448020935059, 'C': -4.266448020935059, 'E': -4.391448020935059, 'K': -4.641448020935059, 'L': -4.641448020935059}"
5104,False,random,LzNv7CD7gRuxpk7cQ,A,67,5,70,5,C,1.0,"[[{""role"":""describer"",""text"":""book reader facing left"",""message_number"":1}],[{""role"":""describer"",""text"":""Man sitting on chair facing right"",""message_number"":1},{""role"":""describer"",""text"":""chair is a parallelogram"",""message_number"":2},{""role"":""describer"",""text"":""arms facing right"",""message_number"":3}],[{""role"":""describer"",""text"":""like someone dancing"",""message_number"":1},{""role"":""describer"",""text"":""with one foot on the ground and one up a little"",""message_number"":2},{""role"":""describer"",""text"":""facing left"",""message_number"":3},{""role"":""matcher"",""text"":""is there a square to the right"",""message_number"":4},{""role"":""describer"",""text"":""like a head yes"",""message_number"":5},{""role"":""describer"",""text"":""like they are kind of leaning back"",""message_number"":6},{""role"":""matcher"",""text"":""two arms to the left"",""message_number"":7},{""role"":""matcher"",""text"":""is there foot sticking out t the right"",""message_number"":8},{""role"":""describer"",""text"":""foot sticking out a little to the left"",""message_number"":9}],[{""role"":""describer"",""text"":""choir boy sat on a right angled triangle"",""message_number"":1}],[{""role"":""describer"",""text"":""indian"",""message_number"":1}]]","[""D"",""L"",""A"",""K"",""E""]","[{""role"":""describer"",""text"":""ghost"",""message_number"":1}]","{'B': -2.2557342052459717, 'C': -2.2557342052459717, 'F': -2.3807342052459717, 'G': -2.3807342052459717, 'H': -2.5057342052459717, 'A': -2.7557342052459717, 'D': -2.7557342052459717, 'J': -2.7557342052459717, 'I': -2.8807342052459717, 'E': -3.2557342052459717, 'L': -3.7557342052459717, 'K': -3.8807342052459717}"
5104,False,random,GWCD2NGoiA2n5Wh2i,I,60,5,71,5,G,1.0,"[[{""role"":""matcher"",""text"":""Podium You guys don't need me anymore"",""message_number"":1},{""role"":""describer"",""text"":""kneeling man in a robe, facing right"",""message_number"":2},{""role"":""describer"",""text"":""keep it up repi, i think it helps as long as you go first!"",""message_number"":3}],[{""role"":""matcher"",""text"":""Podium Guy"",""message_number"":1},{""role"":""describer"",""text"":""kneeling man, facing right, holding a book"",""message_number"":2}],[{""role"":""describer"",""text"":""guy sitting', facing the left, legs out, head tilted a bit forward"",""message_number"":1}],[{""role"":""matcher"",""text"":""Ice skater"",""message_number"":1},{""role"":""matcher"",""text"":""almost did it again ha"",""message_number"":2},{""role"":""describer"",""text"":""radioactive man"",""message_number"":3},{""role"":""describer"",""text"":""(not fall out boy )"",""message_number"":4}],[{""role"":""matcher"",""text"":""Sitting man"",""message_number"":1},{""role"":""describer"",""text"":""this one is the ice skater! one leg up and pointing to the right, one on the ground with foot pointing to the left"",""message_number"":2}],[{""role"":""describer"",""text"":""this looks like a guy wearing a robe pretending like he's flying both arms outstretched, head sort of leaning to the left"",""message_number"":1},{""role"":""describer"",""text"":""parallelogram (i think ) shaped body"",""message_number"":2},{""role"":""matcher"",""text"":""hahaha, I think that's what I was referring to as 'fainting man falling backwards'"",""message_number"":3}],[{""role"":""matcher"",""text"":""Have we had the guy kneeling with his hands outstretched yet"",""message_number"":1},{""role"":""describer"",""text"":""hmm this one has a diamond head, with another diamond directly beneath triangle to the right below that"",""message_number"":2},{""role"":""describer"",""text"":""has a triangle pointing directly up to the left"",""message_number"":3}],[{""role"":""matcher"",""text"":""dancing man"",""message_number"":1},{""role"":""describer"",""text"":""radioactive one here do we have a better description for this one distinct triangle at bottom left, indistinct body to right, with a distinct triangle below the head to the right"",""message_number"":2},{""role"":""matcher"",""text"":""diamond head above two separate triangles"",""message_number"":3},{""role"":""matcher"",""text"":""radioactive is a good description diamond on back of neck right side"",""message_number"":4}],[{""role"":""matcher"",""text"":""I'd be depressed if I had a triangle on my butt too"",""message_number"":1},{""role"":""matcher"",""text"":""I now know which one 'bummed man' is, but I really don't see 'bummed man' when I see that"",""message_number"":2},{""role"":""describer"",""text"":""dancing man for this one!"",""message_number"":3}],[{""role"":""describer"",""text"":""bean body!!"",""message_number"":1}]]","[""L"",""L"",""F"",""B"",""I"",""C"",""K"",""B"",""A"",""H""]","[{""role"":""matcher"",""text"":""Sitting man"",""message_number"":1},{""role"":""describer"",""text"":""bummed man, triangle butt for this one"",""message_number"":2}]","{'G': -2.399005889892578, 'H': -2.274005889892578, 'J': -2.399005889892578, 'D': -2.524005889892578, 'K': -2.524005889892578, 'B': -2.649005889892578, 'L': -2.649005889892578, 'E': -2.774005889892578, 'F': -2.774005889892578, 'C': -2.899005889892578, 'I': -3.274005889892578, 'A': -3.524005889892578}"
4949,True,random,zviCQXNM4xWoYTmoY,E,5,0,0,0,E,1.0,[],[],"[{""role"":""describer"",""text"":""two triangles on the head"",""message_number"":1},{""role"":""matcher"",""text"":""Triangle body too"",""message_number"":2},{""role"":""matcher"",""text"":""looks like a bunny"",""message_number"":3},{""role"":""describer"",""text"":""body is triangle"",""message_number"":4},{""role"":""matcher"",""text"":""lightning bolt base"",""message_number"":5},{""role"":""describer"",""text"":""body looks like a mountain"",""message_number"":6},{""role"":""matcher"",""text"":""yes like a triangle"",""message_number"":7},{""role"":""matcher"",""text"":""Small triangle for feet"",""message_number"":8}]","{'A': -0.7302064895629883, 'B': -2.2302064895629883, 'C': -2.4802064895629883, 'D': -3.1052064895629883, 'F': -4.855206489562988, 'E': -5.042706489562988, 'H': -5.917706489562988, 'J': -6.042706489562988, 'G': -6.105206489562988, 'K': -6.605206489562988, 'L': -6.605206489562988, 'I': -7.105206489562988}"
4949,True,random,GWCD2NGoiA2n5Wh2i,L,68,5,1,0,L,1.0,[],[],"[{""role"":""matcher"",""text"":""Bean"",""message_number"":1},{""role"":""matcher"",""text"":""Poor bean body, should do a bit of exercise"",""message_number"":2},{""role"":""describer"",""text"":""kneeling man, facing right this time"",""message_number"":3},{""role"":""matcher"",""text"":""he could be triangle butt"",""message_number"":4}]","{'A': -1.75732421875, 'B': -2.88232421875, 'C': -3.00732421875, 'D': -3.63232421875, 'E': -5.38232421875, 'F': -5.88232421875, 'G': -5.94482421875, 'J': -6.06982421875, 'H': -6.13232421875, 'L': -6.63232421875, 'K': -7.00732421875, 'I': -7.06982421875}"
4949,True,random,BTbGhXZvjdSFubTBg,I,44,3,2,0,I,1.0,[],[],"[{""role"":""describer"",""text"":""ice skater"",""message_number"":1}]","{'A': -1.0436197519302368, 'C': -1.7936197519302368, 'D': -1.7936197519302368, 'B': -2.0436196327209473, 'E': -4.793619632720947, 'J': -5.543619632720947, 'F': -5.918619632720947, 'G': -6.043619632720947, 'I': -6.043619632720947, 'H': -6.168619632720947, 'K': -6.168619632720947, 'L': -6.168619632720947}"
4949,True,random,rSMFkjhskBteiyQMB,D,47,3,3,0,D,1.0,[],[],"[{""role"":""describer"",""text"":""man giving a sermon speaking, straight legs"",""message_number"":1}]","{'B': -2.3598861694335938, 'A': -0.9848860502243042, 'C': -2.1098861694335938, 'D': -2.2348861694335938, 'E': -5.109886169433594, 'J': -6.234886169433594, 'F': -6.609886169433594, 'I': -6.672386169433594, 'L': -6.922386169433594, 'K': -6.984886169433594, 'G': -7.047386169433594, 'H': -7.359886169433594}"
4949,False,random,x8BXJBHh3RxchPoHv,K,21,1,4,0,L,1.0,[],[],"[{""role"":""describer"",""text"":""crouching down with arms together pointing right"",""message_number"":1}]","{'B': -2.5660619735717773, 'A': -0.9410618543624878, 'C': -1.8160618543624878, 'D': -2.3160619735717773, 'E': -5.191061973571777, 'F': -6.691061973571777, 'J': -6.878561973571777, 'K': -7.128561973571777, 'L': -7.128561973571777, 'I': -7.191061973571777, 'G': -7.316061973571777, 'H': -7.316061973571777}"
4949,True,random,MDLyuv29jevaGLSeT,C,13,1,5,0,C,0.8,[],[],"[{""role"":""describer"",""text"":""one arm to each side looks like they're flying towards the left"",""message_number"":1}]","{'A': -0.9166911244392395, 'C': -1.7916910648345947, 'D': -2.0416910648345947, 'B': -2.2916910648345947, 'E': -4.791691303253174, 'F': -6.041691303253174, 'J': -6.479191303253174, 'G': -7.041691303253174, 'H': -7.166691303253174, 'I': -7.229191303253174, 'L': -7.229191303253174, 'K': -7.291691303253174}"
4949,True,random,MEJ8y7jRW4947MPrH,I,19,1,6,0,I,1.0,[],[],"[{""role"":""describer"",""text"":""karate kick guy"",""message_number"":1}]","{'A': -1.049475908279419, 'C': -1.674475908279419, 'D': -1.924475908279419, 'B': -2.299475908279419, 'E': -4.42447566986084, 'F': -5.92447566986084, 'K': -5.92447566986084, 'J': -5.98697566986084, 'G': -6.36197566986084, 'I': -6.36197566986084, 'H': -6.61197566986084, 'L': -6.67447566986084}"
4949,False,random,MEJ8y7jRW4947MPrH,A,23,1,7,0,F,1.0,"[[{""role"":""describer"",""text"":""karate kick guy"",""message_number"":1}]]","[""I""]","[{""role"":""describer"",""text"":""the last one was the \""gets wider as it goes up\"" guy"",""message_number"":1},{""role"":""describer"",""text"":""this one is wall leaning man"",""message_number"":2},{""role"":""describer"",""text"":""legs stretched to the left"",""message_number"":3},{""role"":""describer"",""text"":""knees up"",""message_number"":4},{""role"":""matcher"",""text"":""no arms triangle head"",""message_number"":5},{""role"":""matcher"",""text"":""head pointing slightly down"",""message_number"":6},{""role"":""matcher"",""text"":""looks sAD"",""message_number"":7},{""role"":""describer"",""text"":""yeah like he could be sleeping"",""message_number"":8}]","{'F': -3.2296855449676514, 'A': -1.2296855449676514, 'C': -1.8546855449676514, 'B': -1.9796855449676514, 'D': -2.1046855449676514, 'E': -2.4796855449676514, 'J': -3.4796855449676514, 'G': -3.6046855449676514, 'H': -3.6046855449676514, 'I': -4.3546857833862305, 'K': -4.8546857833862305, 'L': -5.2296857833862305}"
4949,True,random,rSMFkjhskBteiyQMB,A,39,3,8,0,A,1.0,"[[{""role"":""describer"",""text"":""man giving a sermon speaking, straight legs"",""message_number"":1}]]","[""D""]","[{""role"":""describer"",""text"":""dancing man"",""message_number"":1},{""role"":""describer"",""text"":""two heads"",""message_number"":2}]","{'D': -2.0528972148895264, 'A': -1.8028972148895264, 'C': -1.8028972148895264, 'B': -1.9278972148895264, 'E': -2.1778972148895264, 'F': -2.5528972148895264, 'G': -2.8028972148895264, 'H': -2.9278972148895264, 'J': -3.4278972148895264, 'I': -3.8028972148895264, 'K': -4.1778974533081055, 'L': -5.0528974533081055}"
4949,True,random,Z2WAkYpWiXwuGcdME,J,1,0,9,0,J,1.0,[],[],"[{""role"":""describer"",""text"":""looks like a large person with two pointy bits pointing right"",""message_number"":1},{""role"":""describer"",""text"":""rectangular body on left side"",""message_number"":2}]","{'A': -1.0864156484603882, 'D': -2.0864157676696777, 'C': -2.2114157676696777, 'B': -2.4614157676696777, 'E': -4.211415767669678, 'J': -5.523915767669678, 'L': -5.523915767669678, 'F': -5.773915767669678, 'G': -6.086415767669678, 'K': -6.273915767669678, 'H': -6.336415767669678, 'I': -6.523915767669678}"
4949,True,random,rSMFkjhskBteiyQMB,D,16,1,10,0,D,1.0,"[[{""role"":""describer"",""text"":""man giving a sermon speaking, straight legs"",""message_number"":1}],[{""role"":""describer"",""text"":""dancing man"",""message_number"":1},{""role"":""describer"",""text"":""two heads"",""message_number"":2}]]","[""D"",""A""]","[{""role"":""describer"",""text"":""speaker"",""message_number"":1},{""role"":""describer"",""text"":""no bent knee"",""message_number"":2}]","{'F': -2.800534963607788, 'D': -1.425534963607788, 'B': -1.550534963607788, 'C': -1.675534963607788, 'E': -2.425534963607788, 'A': -2.675534963607788, 'G': -3.050534963607788, 'H': -3.425534963607788, 'J': -4.050535202026367, 'I': -4.300535202026367, 'K': -4.300535202026367, 'L': -5.425535202026367}"
4949,True,random,x8BXJBHh3RxchPoHv,B,61,5,11,0,B,0.75,"[[{""role"":""describer"",""text"":""crouching down with arms together pointing right"",""message_number"":1}]]","[""L""]","[{""role"":""describer"",""text"":""kneeling both arms out"",""message_number"":1}]","{'I': -2.9961981773376465, 'K': -2.3711981773376465, 'J': -2.4961981773376465, 'F': -2.6211981773376465, 'H': -2.6211981773376465, 'B': -2.7461981773376465, 'D': -2.7461981773376465, 'E': -2.7461981773376465, 'G': -2.7461981773376465, 'A': -2.8711981773376465, 'C': -2.8711981773376465, 'L': -2.8711981773376465}"
4949,True,random,LzNv7CD7gRuxpk7cQ,C,67,5,12,1,C,1.0,[],[],"[{""role"":""describer"",""text"":""ghost"",""message_number"":1}]","{'A': -1.302785038948059, 'C': -2.0527849197387695, 'D': -2.0527849197387695, 'B': -2.1777849197387695, 'E': -4.9277849197387695, 'J': -5.8027849197387695, 'G': -6.1777849197387695, 'H': -6.1777849197387695, 'I': -6.1777849197387695, 'F': -6.6152849197387695, 'K': -6.6777849197387695, 'L': -6.6777849197387695}"
4949,False,random,MDLyuv29jevaGLSeT,G,71,5,13,1,H,1.0,"[[{""role"":""describer"",""text"":""one arm to each side looks like they're flying towards the left"",""message_number"":1}]]","[""C""]","[{""role"":""describer"",""text"":""and finally banana man"",""message_number"":1}]","{'A': -1.4471814632415771, 'B': -1.5721814632415771, 'D': -1.5721814632415771, 'C': -1.8221814632415771, 'E': -2.572181463241577, 'F': -3.447181463241577, 'G': -3.572181463241577, 'H': -3.947181463241577, 'J': -4.447181701660156, 'I': -5.197181701660156, 'K': -5.447181701660156, 'L': -6.134681701660156}"
4949,False,random,GWCD2NGoiA2n5Wh2i,H,60,5,14,1,G,1.0,"[[{""role"":""matcher"",""text"":""Bean"",""message_number"":1},{""role"":""matcher"",""text"":""Poor bean body, should do a bit of exercise"",""message_number"":2},{""role"":""describer"",""text"":""kneeling man, facing right this time"",""message_number"":3},{""role"":""matcher"",""text"":""he could be triangle butt"",""message_number"":4}]]","[""L""]","[{""role"":""matcher"",""text"":""Sitting man"",""message_number"":1},{""role"":""describer"",""text"":""bummed man, triangle butt for this one"",""message_number"":2}]","{'J': -1.5856094360351562, 'L': -1.0856094360351562, 'K': -2.2106094360351562, 'H': -3.4606094360351562, 'B': -3.9606094360351562, 'D': -4.085609436035156, 'F': -4.210609436035156, 'G': -4.210609436035156, 'I': -4.210609436035156, 'C': -4.460609436035156, 'A': -4.585609436035156, 'E': -4.835609436035156}"
4949,True,random,22dyGMRgestp8u5Lc,H,2,0,15,1,H,1.0,[],[],"[{""role"":""describer"",""text"":""no arms not legs like a necktie with the bottom turned slightly to the right"",""message_number"":1}]","{'D': -2.0190248489379883, 'A': -1.0190248489379883, 'C': -1.8940248489379883, 'B': -2.5190248489379883, 'E': -4.644024848937988, 'J': -5.644024848937988, 'F': -5.894024848937988, 'I': -6.269024848937988, 'G': -6.331524848937988, 'K': -6.331524848937988, 'L': -6.394024848937988, 'H': -6.956524848937988}"
4949,False,random,MEJ8y7jRW4947MPrH,L,31,2,16,1,K,0.8,"[[{""role"":""describer"",""text"":""karate kick guy"",""message_number"":1}],[{""role"":""describer"",""text"":""the last one was the \""gets wider as it goes up\"" guy"",""message_number"":1},{""role"":""describer"",""text"":""this one is wall leaning man"",""message_number"":2},{""role"":""describer"",""text"":""legs stretched to the left"",""message_number"":3},{""role"":""describer"",""text"":""knees up"",""message_number"":4},{""role"":""matcher"",""text"":""no arms triangle head"",""message_number"":5},{""role"":""matcher"",""text"":""head pointing slightly down"",""message_number"":6},{""role"":""matcher"",""text"":""looks sAD"",""message_number"":7},{""role"":""describer"",""text"":""yeah like he could be sleeping"",""message_number"":8}]]","[""I"",""F""]","[{""role"":""describer"",""text"":""server girl kneeling down feet pointing up to left, arms to right"",""message_number"":1},{""role"":""matcher"",""text"":""nice server girl"",""message_number"":2},{""role"":""matcher"",""text"":""kneeling girl"",""message_number"":3},{""role"":""matcher"",""text"":""server girl"",""message_number"":4},{""role"":""describer"",""text"":""kneeling server girl"",""message_number"":5},{""role"":""matcher"",""text"":""kneeling server girl"",""message_number"":6}]","{'A': -1.652487874031067, 'B': -1.652487874031067, 'C': -1.652487874031067, 'D': -2.1524877548217773, 'E': -2.2774877548217773, 'G': -2.9024877548217773, 'F': -3.1524877548217773, 'H': -3.2774877548217773, 'J': -3.7774877548217773, 'K': -3.9024877548217773, 'I': -4.652487754821777, 'L': -5.277487754821777}"
